bar,equity_usd
5399,0.133704
5400,0.133704
5401,0.133704
5402,0.133704
5403,0.133704
5404,0.133704
5405,0.133704
5406,0.133704
5407,0.133704
5408,0.133704
5409,0.133704
5410,0.133704
5411,0.133704
5412,0.133704
5413,0.133704
5414,0.133704
5415,0.133704
5416,0.133704
5417,0.133704
5418,0.133704
5419,0.133704
5420,0.133704
5421,0.133704
5422,0.133704
5423,0.133704
5424,0.133704
5425,0.133704
5426,0.133704
5427,0.133704
5428,0.133704
5429,0.133704
5430,0.133704
5431,0.133704
5432,0.133704
5433,0.133704
5434,0.133704
5435,0.133704
5436,0.133704
5437,0.133704
5438,0.133704
5439,0.133704
5440,0.133704
5441,0.133704
5442,0.133704
5443,0.133704
5444,0.133704
5445,0.133704
5446,0.133704
5447,0.133704
5448,0.133704
5449,0.133704
5450,0.133704
5451,0.133704
5452,0.133704
5453,0.133704
5454,0.133704
5455,0.133704
5456,0.133704
5457,0.133704
5458,0.133704
5459,0.133704
5460,0.133704
5461,0.133704
5462,0.133704
5463,0.133704
5464,0.133704
5465,0.133704
5466,0.133704
5467,0.133704
5468,0.133704
5469,0.133704
5470,0.133704
5471,0.133704
5472,0.133704
5473,0.133704
5474,0.133704
5475,0.133704
5476,0.133704
5477,0.133704
5478,0.133704
5479,0.133704
5480,0.133704
5481,0.133704
5482,0.133704
5483,0.133704
5484,0.133704
5485,0.133704
5486,0.133704
5487,0.133704
5488,0.133704
5489,0.133704
5490,0.133704
5491,0.133704
5492,0.133704
5493,0.133704
5494,0.133704
5495,0.133704
5496,0.133704
5497,0.133704
5498,0.133704
5499,0.133704
5500,0.133704
5501,0.133704
5502,0.133704
5503,0.133704
5504,0.133704
5505,0.133704
5506,0.133704
5507,0.133704
5508,0.133704
5509,0.133704
5510,0.133704
5511,0.133704
5512,0.133704
5513,0.133704
5514,0.133704
5515,0.133704
5516,0.133704
5517,0.133704
5518,0.133704
5519,0.133704
5520,0.133704
5521,0.133704
5522,0.133704
5523,0.133704
5524,0.133704
5525,0.133704
5526,0.133704
5527,0.133704
5528,0.133704
5529,0.133704
5530,0.133704
5531,0.133704
5532,0.133704
5533,0.133704
5534,0.133704
5535,0.133704
5536,0.133704
5537,0.133704
5538,0.133704
5539,0.133704
5540,0.133704
5541,0.133704
5542,0.133704
5543,0.133704
5544,0.133704
5545,0.133704
5546,0.133704
5547,0.133704
5548,0.133704
5549,0.133704
5550,0.133704
5551,0.133704
5552,0.133704
5553,0.133704
5554,0.133704
5555,0.133704
5556,0.133704
5557,0.133704
5558,0.133704
5559,0.133704
5560,0.133704
5561,0.133704
5562,0.133704
5563,0.133704
5564,0.133704
5565,0.133704
5566,0.133704
5567,0.133704
5568,0.133704
5569,0.133704
5570,0.133704
5571,0.133704
5572,0.133704
5573,0.133704
5574,0.133704
5575,0.133704
5576,0.133704
5577,0.133704
5578,0.133704
5579,0.133704
5580,0.133704
5581,0.133704
5582,0.133704
5583,0.133704
5584,0.133704
5585,0.133704
5586,0.133704
5587,0.133704
5588,0.133704
5589,0.133704
5590,0.133704
5591,0.133704
5592,0.133704
5593,0.133704
5594,0.133704
5595,0.133704
5596,0.133704
5597,0.133704
5598,0.133704
5599,0.133704
5600,0.133704
5601,0.133704
5602,0.133704
5603,0.133704
5604,0.133704
5605,0.133704
5606,0.133704
5607,0.133704
5608,0.133704
5609,0.133704
5610,0.133704
5611,0.133704
5612,0.133704
5613,0.133704
5614,0.133704
5615,0.133704
5616,0.133704
5617,0.133704
5618,0.133704
5619,0.133704
5620,0.133704
5621,0.133704
5622,0.133704
5623,0.133704
5624,0.133704
5625,0.133704
5626,0.133704
5627,0.133704
5628,0.133704
5629,0.133704
5630,0.133704
5631,0.133704
5632,0.133704
5633,0.133704
5634,0.133704
5635,0.133704
5636,0.133704
5637,0.133704
5638,0.133704
5639,0.133704
5640,0.133704
5641,0.133704
5642,0.133704
5643,0.133704
5644,0.133704
5645,0.133704
5646,0.133704
5647,0.133704
5648,0.133704
5649,0.133704
5650,0.133704
5651,0.133704
5652,0.133704
5653,0.133704
5654,0.133704
5655,0.133704
5656,0.133704
5657,0.133704
5658,0.133704
5659,0.133704
5660,0.133704
5661,0.133704
5662,0.133704
5663,0.133704
5664,0.133704
5665,0.133704
5666,0.133704
5667,0.133704
5668,0.133704
5669,0.133704
5670,0.133704
5671,0.133704
5672,0.133704
5673,0.133704
5674,0.133704
5675,0.133704
5676,0.133704
5677,0.133704
5678,0.133704
5679,0.133704
5680,0.133704
5681,0.133704
5682,0.133704
5683,0.133704
5684,0.133704
5685,0.133704
5686,0.133704
5687,0.133704
5688,0.133704
5689,0.133704
5690,0.133704
5691,0.133704
5692,0.133704
5693,0.133704
5694,0.133704
5695,0.133704
5696,0.133704
5697,0.133704
5698,0.133704
5699,0.133704
5700,0.133704
5701,0.133704
5702,0.133704
5703,0.133704
5704,0.133704
5705,0.133704
5706,0.133704
5707,0.133704
5708,0.133704
5709,0.133704
5710,0.133704
5711,0.133704
5712,0.133704
5713,0.133704
5714,0.133704
5715,0.133704
5716,0.133704
5717,0.133704
5718,0.133704
5719,0.133704
5720,0.133704
5721,0.133704
5722,0.133704
5723,0.133704
5724,0.133704
5725,0.133704
5726,0.133704
5727,0.133704
5728,0.133704
5729,0.133704
5730,0.133704
5731,0.133704
5732,0.133704
5733,0.133704
5734,0.133704
5735,0.133704
5736,0.133704
5737,0.133704
5738,0.133704
5739,0.133704
5740,0.133704
5741,0.133704
5742,0.133704
5743,0.133704
5744,0.133704
5745,0.133704
5746,0.133704
5747,0.133704
5748,0.133704
5749,0.133704
5750,0.133704
5751,0.133704
5752,0.133704
5753,0.133704
5754,0.133704
5755,0.133704
5756,0.133704
5757,0.133704
5758,0.133704
5759,0.133704
5760,0.133704
5761,0.133704
5762,0.133704
5763,0.133704
5764,0.133704
5765,0.133704
5766,0.133704
5767,0.133704
5768,0.133704
5769,0.133704
5770,0.133704
5771,0.133704
5772,0.133704
5773,0.133704
5774,0.133704
5775,0.133704
5776,0.133704
5777,0.133704
5778,0.133704
5779,0.133704
5780,0.133704
5781,0.133704
5782,0.133704
5783,0.133704
5784,0.133704
5785,0.133704
5786,0.133704
5787,0.133704
5788,0.133704
5789,0.133704
5790,0.133704
5791,0.133704
5792,0.133704
5793,0.133704
5794,0.133704
5795,0.133704
5796,0.133704
5797,0.133704
5798,0.133704
5799,0.133704
5800,0.133704
5801,0.133704
5802,0.133704
5803,0.133704
5804,0.133704
5805,0.133704
5806,0.133704
5807,0.133704
5808,0.133704
5809,0.133704
5810,0.133704
5811,0.133704
5812,0.133704
5813,0.133704
5814,0.133704
5815,0.133704
5816,0.133704
5817,0.133704
5818,0.133704
5819,0.133704
5820,0.133704
5821,0.133704
5822,0.133704
5823,0.133704
5824,0.133704
5825,0.133704
5826,0.133704
5827,0.133704
5828,0.133704
5829,0.133704
5830,0.133704
5831,0.133704
5832,0.133704
5833,0.133704
5834,0.133704
5835,0.133704
5836,0.133704
5837,0.133704
5838,0.133704
5839,0.133704
5840,0.133704
5841,0.133704
5842,0.133704
5843,0.133704
5844,0.133704
5845,0.133704
5846,0.133704
5847,0.133704
5848,0.133704
5849,0.133704
5850,0.133704
5851,0.133704
5852,0.133704
5853,0.133704
5854,0.133704
5855,0.133704
5856,0.133704
5857,0.133704
5858,0.133704
5859,0.133704
5860,0.133704
5861,0.133704
5862,0.133704
5863,0.133704
5864,0.133704
5865,0.133704
5866,0.133704
5867,0.133704
5868,0.133704
5869,0.133704
5870,0.133704
5871,0.133704
5872,0.133704
5873,0.133704
5874,0.133704
5875,0.133704
5876,0.133704
5877,0.133704
5878,0.133704
5879,0.133704
5880,0.133704
5881,0.133704
5882,0.133704
5883,0.133704
5884,0.133704
5885,0.133704
5886,0.133704
5887,0.133704
5888,0.133704
5889,0.133704
5890,0.133704
5891,0.133704
5892,0.133704
5893,0.133704
5894,0.133704
5895,0.133704
5896,0.133704
5897,0.133704
5898,0.133704
5899,0.133704
5900,0.133704
5901,0.133704
5902,0.133704
5903,0.133704
5904,0.133704
5905,0.133704
5906,0.133704
5907,0.133704
5908,0.133704
5909,0.133704
5910,0.133704
5911,0.133704
5912,0.133704
5913,0.133704
5914,0.133704
5915,0.133704
5916,0.133704
5917,0.133704
5918,0.133704
5919,0.133704
5920,0.133704
5921,0.133704
5922,0.133704
5923,0.133704
5924,0.133704
5925,0.133704
5926,0.133704
5927,0.133704
5928,0.133704
5929,0.133704
5930,0.133704
5931,0.133704
5932,0.133704
5933,0.133704
5934,0.133704
5935,0.133704
5936,0.133704
5937,0.133704
5938,0.133704
5939,0.133704
5940,0.133704
5941,0.133704
5942,0.133704
5943,0.133704
5944,0.133704
5945,0.133704
5946,0.133704
5947,0.133704
5948,0.133704
5949,0.133704
5950,0.133704
5951,0.133704
5952,0.133704
5953,0.133704
5954,0.133704
5955,0.133704
5956,0.133704
5957,0.133704
5958,0.133704
5959,0.133704
5960,0.133704
5961,0.133704
5962,0.133704
5963,0.133704
5964,0.133704
5965,0.133704
5966,0.133704
5967,0.133704
5968,0.133704
5969,0.133704
5970,0.133704
5971,0.133704
5972,0.133704
5973,0.133704
5974,0.133704
5975,0.133704
5976,0.133704
5977,0.133704
5978,0.133704
5979,0.133704
5980,0.133704
5981,0.133704
5982,0.133704
5983,0.133704
5984,0.133704
5985,0.133704
5986,0.133704
5987,0.133704
5988,0.133704
5989,0.133704
5990,0.133704
5991,0.133704
5992,0.133704
5993,0.133704
5994,0.133704
5995,0.133704
5996,0.133704
5997,0.133704
5998,0.133704
5999,0.133704
6000,0.133704
6001,0.133704
6002,0.133704
6003,0.133704
6004,0.133704
6005,0.133704
6006,0.133704
6007,0.133704
6008,0.133704
6009,0.133704
6010,0.133704
6011,0.133704
6012,0.133704
6013,0.133704
6014,0.133704
6015,0.133704
6016,0.133704
6017,0.133704
6018,0.133704
6019,0.133704
6020,0.133704
6021,0.133704
6022,0.133704
6023,0.133704
6024,0.133704
6025,0.133704
6026,0.133704
6027,0.133704
6028,0.133704
6029,0.133704
6030,0.133704
6031,0.133704
6032,0.133704
6033,0.133704
6034,0.133704
6035,0.133704
6036,0.133704
6037,0.133704
6038,0.133704
6039,0.133704
6040,0.133704
6041,0.133704
6042,0.133704
6043,0.133704
6044,0.133704
6045,0.133704
6046,0.133704
6047,0.133704
6048,0.133704
6049,0.133704
6050,0.133704
6051,0.133704
6052,0.133704
6053,0.133704
6054,0.133704
6055,0.133704
6056,0.133704
6057,0.133704
6058,0.133704
6059,0.133704
6060,0.133704
6061,0.133704
6062,0.133704
6063,0.133704
6064,0.133704
6065,0.133704
6066,0.133704
6067,0.133704
6068,0.133704
6069,0.133704
6070,0.133704
6071,0.133704
6072,0.133704
6073,0.133704
6074,0.133704
6075,0.133704
6076,0.133704
6077,0.133704
6078,0.133704
6079,0.133704
6080,0.133704
6081,0.133704
6082,0.133704
6083,0.133704
6084,0.133704
6085,0.133704
6086,0.133704
6087,0.133704
6088,0.133704
6089,0.133704
6090,0.133704
6091,0.133704
6092,0.133704
6093,0.133704
6094,0.133704
6095,0.133704
6096,0.133704
6097,0.133704
6098,0.133704
6099,0.133704
6100,0.133704
6101,0.133704
6102,0.133704
6103,0.133704
6104,0.133704
6105,0.133704
6106,0.133704
6107,0.133704
6108,0.133704
6109,0.133704
6110,0.133704
6111,0.133704
6112,0.133704
6113,0.133704
6114,0.133704
6115,0.133704
6116,0.133704
6117,0.133704
6118,0.133704
6119,0.133704
6120,0.133704
6121,0.133704
6122,0.133704
6123,0.133704
6124,0.133704
6125,0.133704
6126,0.133704
6127,0.133704
6128,0.133704
6129,0.133704
6130,0.133704
6131,0.133704
6132,0.133704
6133,0.133704
6134,0.133704
6135,0.133704
6136,0.133704
6137,0.133704
6138,0.133704
6139,0.133704
6140,0.133704
6141,0.133704
6142,0.133704
6143,0.133704
6144,0.133704
6145,0.133704
6146,0.133704
6147,0.133704
6148,0.133704
6149,0.133704
6150,0.133704
6151,0.133704
6152,0.133704
6153,0.133704
6154,0.133704
6155,0.133704
6156,0.133704
6157,0.133704
6158,0.133704
6159,0.133704
6160,0.133704
6161,0.133704
6162,0.133704
6163,0.133704
6164,0.133704
6165,0.133704
6166,0.133704
6167,0.133704
6168,0.133704
6169,0.133704
6170,0.133704
6171,0.133704
6172,0.133704
6173,0.133704
6174,0.133704
6175,0.133704
6176,0.133704
6177,0.133704
6178,0.133704
6179,0.133704
6180,0.133704
6181,0.133704
6182,0.133704
6183,0.133704
6184,0.133704
6185,0.133704
6186,0.133704
6187,0.133704
6188,0.133704
6189,0.133704
6190,0.133704
6191,0.133704
6192,0.133704
6193,0.133704
6194,0.133704
6195,0.133704
6196,0.133704
6197,0.133704
6198,0.133704
6199,0.133704
6200,0.133704
6201,0.133704
6202,0.133704
6203,0.133704
6204,0.133704
6205,0.133704
6206,0.133704
6207,0.133704
6208,0.133704
6209,0.133704
6210,0.133704
6211,0.133704
6212,0.133704
6213,0.133704
6214,0.133704
6215,0.133704
6216,0.133704
6217,0.133704
6218,0.133704
6219,0.133704
6220,0.133704
6221,0.133704
6222,0.133704
6223,0.133704
6224,0.133704
6225,0.133704
6226,0.133704
6227,0.133704
6228,0.133704
6229,0.133704
6230,0.133704
6231,0.133704
6232,0.133704
6233,0.133704
6234,0.133704
6235,0.133704
6236,0.133704
6237,0.133704
6238,0.133704
6239,0.133704
6240,0.133704
6241,0.133704
6242,0.133704
6243,0.133704
6244,0.133704
6245,0.133704
6246,0.133704
6247,0.133704
6248,0.133704
6249,0.133704
6250,0.133704
6251,0.133704
6252,0.133704
6253,0.133704
6254,0.133704
6255,0.133704
6256,0.133704
6257,0.133704
6258,0.133704
6259,0.133704
6260,0.133704
6261,0.133704
6262,0.133704
6263,0.133704
6264,0.133704
6265,0.133704
6266,0.133704
6267,0.133704
6268,0.133704
6269,0.133704
6270,0.133704
6271,0.133704
6272,0.133704
6273,0.133704
6274,0.133704
6275,0.133704
6276,0.133704
6277,0.133704
6278,0.133704
6279,0.133704
6280,0.133704
6281,0.133704
6282,0.133704
6283,0.133704
6284,0.133704
6285,0.133704
6286,0.133704
6287,0.133704
6288,0.133704
6289,0.133704
6290,0.133704
6291,0.133704
6292,0.133704
6293,0.133704
6294,0.133704
6295,0.133704
6296,0.133704
6297,0.133704
6298,0.133704
6299,0.133704
6300,0.133704
6301,0.133704
6302,0.133704
6303,0.133704
6304,0.133704
6305,0.133704
6306,0.133704
6307,0.133704
6308,0.133704
6309,0.133704
6310,0.133704
6311,0.133704
6312,0.133704
6313,0.133704
6314,0.133704
6315,0.133704
6316,0.133704
6317,0.133704
6318,0.133704
6319,0.133704
6320,0.133704
6321,0.133704
6322,0.133704
6323,0.133704
6324,0.133704
6325,0.133704
6326,0.133704
6327,0.133704
6328,0.133704
6329,0.133704
6330,0.133704
6331,0.133704
6332,0.133704
6333,0.133704
6334,0.133704
6335,0.133704
6336,0.133704
6337,0.133704
6338,0.133704
6339,0.133704
6340,0.133704
6341,0.133704
6342,0.133704
6343,0.133704
6344,0.133704
6345,0.133704
6346,0.133704
6347,0.133704
6348,0.133704
6349,0.133704
6350,0.133704
6351,0.133704
6352,0.133704
6353,0.133704
6354,0.133704
6355,0.133704
6356,0.133704
6357,0.133704
6358,0.133704
6359,0.133704
6360,0.133704
6361,0.133704
6362,0.133704
6363,0.133704
6364,0.133704
6365,0.133704
6366,0.133704
6367,0.133704
6368,0.133704
6369,0.133704
6370,0.133704
6371,0.133704
6372,0.133704
6373,0.133704
6374,0.133704
6375,0.133704
6376,0.133704
6377,0.133704
6378,0.133704
6379,0.133704
6380,0.133704
6381,0.133704
6382,0.133704
6383,0.133704
6384,0.133704
6385,0.133704
6386,0.133704
6387,0.133704
6388,0.133704
6389,0.133704
6390,0.133704
6391,0.133704
6392,0.133704
6393,0.133704
6394,0.133704
6395,0.133704
6396,0.133704
6397,0.133704
6398,0.133704
6399,0.133704
6400,0.133704
6401,0.133704
6402,0.133704
6403,0.133704
6404,0.133704
6405,0.133704
6406,0.133704
6407,0.133704
6408,0.133704
6409,0.133704
6410,0.133704
6411,0.133704
6412,0.133704
6413,0.133704
6414,0.133704
6415,0.133704
6416,0.133704
6417,0.133704
6418,0.133704
6419,0.133704
6420,0.133704
6421,0.133704
6422,0.133704
6423,0.133704
6424,0.133704
6425,0.133704
6426,0.133704
6427,0.133704
6428,0.133704
6429,0.133704
6430,0.133704
6431,0.133704
6432,0.133704
6433,0.133704
6434,0.133704
6435,0.133704
6436,0.133704
6437,0.133704
6438,0.133704
6439,0.133704
6440,0.133704
6441,0.133704
6442,0.133704
6443,0.133704
6444,0.133704
6445,0.133704
6446,0.133704
6447,0.133704
6448,0.133704
6449,0.133704
6450,0.133704
6451,0.133704
6452,0.133704
6453,0.133704
6454,0.133704
6455,0.133704
6456,0.133704
6457,0.133704
6458,0.133704
6459,0.133704
6460,0.133704
6461,0.133704
6462,0.133704
6463,0.133704
6464,0.133704
6465,0.133704
6466,0.133704
6467,0.133704
6468,0.133704
6469,0.133704
6470,0.133704
6471,0.133704
6472,0.133704
6473,0.133704
6474,0.133704
6475,0.133704
6476,0.133704
6477,0.133704
6478,0.133704
6479,0.133704
6480,0.133704
6481,0.133704
6482,0.133704
6483,0.133704
6484,0.133704
6485,0.133704
6486,0.133704
6487,0.133704
6488,0.133704
6489,0.133704
6490,0.133704
6491,0.133704
6492,0.133704
6493,0.133704
6494,0.133704
6495,0.133704
6496,0.133704
6497,0.133704
6498,0.133704
6499,0.133704
6500,0.133704
6501,0.133704
6502,0.133704
6503,0.133704
6504,0.133704
6505,0.133704
6506,0.133704
6507,0.133704
6508,0.133704
6509,0.133704
6510,0.133704
6511,0.133704
6512,0.133704
6513,0.133704
6514,0.133704
6515,0.133704
6516,0.133704
6517,0.133704
6518,0.133704
6519,0.133704
6520,0.133704
6521,0.133704
6522,0.133704
6523,0.133704
6524,0.133704
6525,0.133704
6526,0.133704
6527,0.133704
6528,0.133704
6529,0.133704
6530,0.133704
6531,0.133704
6532,0.133704
6533,0.133704
6534,0.133704
6535,0.133704
6536,0.133704
6537,0.133704
6538,0.133704
6539,0.133704
6540,0.133704
6541,0.133704
6542,0.133704
6543,0.133704
6544,0.133704
6545,0.133704
6546,0.133704
6547,0.133704
6548,0.133704
6549,0.133704
6550,0.133704
6551,0.133704
6552,0.133704
6553,0.133704
6554,0.133704
6555,0.133704
6556,0.133704
6557,0.133704
6558,0.133704
6559,0.133704
6560,0.133704
6561,0.133704
6562,0.133704
6563,0.133704
6564,0.133704
6565,0.133704
6566,0.133704
6567,0.133704
6568,0.133704
6569,0.133704
6570,0.133704
6571,0.133704
6572,0.133704
6573,0.133704
6574,0.133704
6575,0.133704
6576,0.133704
6577,0.133704
6578,0.133704
6579,0.133704
6580,0.133704
6581,0.133704
6582,0.133704
6583,0.133704
6584,0.133704
6585,0.133704
6586,0.133704
6587,0.133704
6588,0.133704
6589,0.133704
6590,0.133704
6591,0.133704
6592,0.133704
6593,0.133704
6594,0.133704
6595,0.133704
6596,0.133704
6597,0.133704
6598,0.133704
6599,0.133704
6600,0.133704
6601,0.133704
6602,0.133704
6603,0.133704
6604,0.133704
6605,0.133704
6606,0.133704
6607,0.133704
6608,0.133704
6609,0.133704
6610,0.133704
6611,0.133704
6612,0.133704
6613,0.133704
6614,0.133704
6615,0.133704
6616,0.133704
6617,0.133704
6618,0.133704
6619,0.133704
6620,0.133704
6621,0.133704
6622,0.133704
6623,0.133704
6624,0.133704
6625,0.133704
6626,0.133704
6627,0.133704
6628,0.133704
6629,0.133704
6630,0.133704
6631,0.133704
6632,0.133704
6633,0.133704
6634,0.133704
6635,0.133704
6636,0.133704
6637,0.133704
6638,0.133704
6639,0.133704
6640,0.133704
6641,0.133704
6642,0.133704
6643,0.133704
6644,0.133704
6645,0.133704
6646,0.133704
6647,0.133704
6648,0.133704
6649,0.133704
6650,0.133704
6651,0.133704
6652,0.133704
6653,0.133704
6654,0.133704
6655,0.133704
6656,0.133704
6657,0.133704
6658,0.133704
6659,0.133704
6660,0.133704
6661,0.133704
6662,0.133704
6663,0.133704
6664,0.133704
6665,0.133704
6666,0.133704
6667,0.133704
6668,0.133704
6669,0.133704
6670,0.133704
6671,0.133704
6672,0.133704
6673,0.133704
6674,0.133704
6675,0.133704
6676,0.133704
6677,0.133704
6678,0.133704
6679,0.133704
6680,0.133704
6681,0.133704
6682,0.133704
6683,0.133704
6684,0.133704
6685,0.133704
6686,0.133704
6687,0.133704
6688,0.133704
6689,0.133704
6690,0.133704
6691,0.133704
6692,0.133704
6693,0.133704
6694,0.133704
6695,0.133704
6696,0.133704
6697,0.133704
6698,0.133704
6699,0.133704
6700,0.133704
6701,0.133704
6702,0.133704
6703,0.133704
6704,0.133704
6705,0.133704
6706,0.133704
6707,0.133704
6708,0.133704
6709,0.133704
6710,0.133704
6711,0.133704
6712,0.133704
6713,0.133704
6714,0.133704
6715,0.133704
6716,0.133704
6717,0.133704
6718,0.133704
6719,0.133704
6720,0.133704
6721,0.133704
6722,0.133704
6723,0.133704
6724,0.133704
6725,0.133704
6726,0.133704
6727,0.133704
6728,0.133704
6729,0.133704
6730,0.133704
6731,0.133704
6732,0.133704
6733,0.133704
6734,0.133704
6735,0.133704
6736,0.133704
6737,0.133704
6738,0.133704
6739,0.133704
6740,0.133704
6741,0.133704
6742,0.133704
6743,0.133704
6744,0.133704
6745,0.133704
6746,0.133704
6747,0.133704
6748,0.133704
6749,0.133704
6750,0.133704
6751,0.133704
6752,0.133704
6753,0.133704
6754,0.133704
6755,0.133704
6756,0.133704
6757,0.133704
6758,0.133704
6759,0.133704
6760,0.133704
6761,0.133704
6762,0.133704
6763,0.133704
6764,0.133704
6765,0.133704
6766,0.133704
6767,0.133704
6768,0.133704
6769,0.133704
6770,0.133704
6771,0.133704
6772,0.133704
6773,0.133704
6774,0.133704
6775,0.133704
6776,0.133704
6777,0.133704
6778,0.133704
6779,0.133704
6780,0.133704
6781,0.133704
6782,0.133704
6783,0.133704
6784,0.133704
6785,0.133704
6786,0.133704
6787,0.133704
6788,0.133704
6789,0.133704
6790,0.133704
6791,0.133704
6792,0.133704
6793,0.133704
6794,0.133704
6795,0.133704
6796,0.133704
6797,0.133704
6798,0.133704
6799,0.133704
6800,0.133704
6801,0.133704
6802,0.133704
6803,0.133704
6804,0.133704
6805,0.133704
6806,0.133704
6807,0.133704
6808,0.133704
6809,0.133704
6810,0.133704
6811,0.133704
6812,0.133704
6813,0.133704
6814,0.133704
6815,0.133704
6816,0.133704
6817,0.133704
6818,0.133704
6819,0.133704
6820,0.133704
6821,0.133704
6822,0.133704
6823,0.133704
6824,0.133704
6825,0.133704
6826,0.133704
6827,0.133704
6828,0.133704
6829,0.133704
6830,0.133704
6831,0.133704
6832,0.133704
6833,0.133704
6834,0.133704
6835,0.133704
6836,0.133704
6837,0.133704
6838,0.133704
6839,0.133704
6840,0.133704
6841,0.133704
6842,0.133704
6843,0.133704
6844,0.133704
6845,0.133704
6846,0.133704
6847,0.133704
6848,0.133704
6849,0.133704
6850,0.133704
6851,0.133704
6852,0.133704
6853,0.133704
6854,0.133704
6855,0.133704
6856,0.133704
6857,0.133704
6858,0.133704
6859,0.133704
6860,0.133704
6861,0.133704
6862,0.133704
6863,0.133704
6864,0.133704
6865,0.133704
6866,0.133704
6867,0.133704
6868,0.133704
6869,0.133704
6870,0.133704
6871,0.133704
6872,0.133704
6873,0.133704
6874,0.133704
6875,0.133704
6876,0.133704
6877,0.133704
6878,0.133704
6879,0.133704
6880,0.133704
6881,0.133704
6882,0.133704
6883,0.133704
6884,0.133704
6885,0.133704
6886,0.133704
6887,0.133704
6888,0.133704
6889,0.133704
6890,0.133704
6891,0.133704
6892,0.133704
6893,0.133704
6894,0.133704
6895,0.133704
6896,0.133704
6897,0.133704
6898,0.133704
6899,0.133704
6900,0.133704
6901,0.133704
6902,0.133704
6903,0.133704
6904,0.133704
6905,0.133704
6906,0.133704
6907,0.133704
6908,0.133704
6909,0.133704
6910,0.133704
6911,0.133704
6912,0.133704
6913,0.133704
6914,0.133704
6915,0.133704
6916,0.133704
6917,0.133704
6918,0.133704
6919,0.133704
6920,0.133704
6921,0.133704
6922,0.133704
6923,0.133704
6924,0.133704
6925,0.133704
6926,0.133704
6927,0.133704
6928,0.133704
6929,0.133704
6930,0.133704
6931,0.133704
6932,0.133704
6933,0.133704
6934,0.133704
6935,0.133704
6936,0.133704
6937,0.133704
6938,0.133704
6939,0.133704
6940,0.133704
6941,0.133704
6942,0.133704
6943,0.133704
6944,0.133704
6945,0.133704
6946,0.133704
6947,0.133704
6948,0.133704
6949,0.133704
6950,0.133704
6951,0.133704
6952,0.133704
6953,0.133704
6954,0.133704
6955,0.133704
6956,0.133704
6957,0.133704
6958,0.133704
6959,0.133704
6960,0.133704
6961,0.133704
6962,0.133704
6963,0.133704
6964,0.133704
6965,0.133704
6966,0.133704
6967,0.133704
6968,0.133704
6969,0.133704
6970,0.133704
6971,0.133704
6972,0.133704
6973,0.133704
6974,0.133704
6975,0.133704
6976,0.133704
6977,0.133704
6978,0.133704
6979,0.133704
6980,0.133704
6981,0.133704
6982,0.133704
6983,0.133704
6984,0.133704
6985,0.133704
6986,0.133704
6987,0.133704
6988,0.133704
6989,0.133704
6990,0.133704
6991,0.133704
6992,0.133704
6993,0.133704
6994,0.133704
6995,0.133704
6996,0.133704
6997,0.133704
6998,0.133704
6999,0.133704
7000,0.133704
7001,0.133704
7002,0.133704
7003,0.133704
7004,0.133704
7005,0.133704
7006,0.133704
7007,0.133704
7008,0.133704
7009,0.133704
7010,0.133704
7011,0.133704
7012,0.133704
7013,0.133704
7014,0.133704
7015,0.133704
7016,0.133704
7017,0.133704
7018,0.133704
7019,0.133704
7020,0.133704
7021,0.133704
7022,0.133704
7023,0.133704
7024,0.133704
7025,0.133704
7026,0.133704
7027,0.133704
7028,0.133704
7029,0.133704
7030,0.133704
7031,0.133704
7032,0.133704
7033,0.133704
7034,0.133704
7035,0.133704
7036,0.133704
7037,0.133704
7038,0.133704
7039,0.133704
7040,0.133704
7041,0.133704
7042,0.133704
7043,0.133704
7044,0.133704
7045,0.133704
7046,0.133704
7047,0.133704
7048,0.133704
7049,0.133704
7050,0.133704
7051,0.133704
7052,0.133704
7053,0.133704
7054,0.133704
7055,0.133704
7056,0.133704
7057,0.133704
7058,0.133704
7059,0.133704
7060,0.133704
7061,0.133704
7062,0.133704
7063,0.133704
7064,0.133704
7065,0.133704
7066,0.133704
7067,0.133704
7068,0.133704
7069,0.133704
7070,0.133704
7071,0.133704
7072,0.133704
7073,0.133704
7074,0.133704
7075,0.133704
7076,0.133704
7077,0.133704
7078,0.133704
7079,0.133704
7080,0.133704
7081,0.133704
7082,0.133704
7083,0.133704
7084,0.133704
7085,0.133704
7086,0.133704
7087,0.133704
7088,0.133704
7089,0.133704
7090,0.133704
7091,0.133704
7092,0.133704
7093,0.133704
7094,0.133704
7095,0.133704
7096,0.133704
7097,0.133704
7098,0.133704
7099,0.133704
7100,0.133704
7101,0.133704
7102,0.133704
7103,0.133704
7104,0.133704
7105,0.133704
7106,0.133704
7107,0.133704
7108,0.133704
7109,0.133704
7110,0.133704
7111,0.133704
7112,0.133704
7113,0.133704
7114,0.133704
7115,0.133704
7116,0.133704
7117,0.133704
7118,0.133704
7119,0.133704
7120,0.133704
7121,0.133704
7122,0.133704
7123,0.133704
7124,0.133704
7125,0.133704
7126,0.133704
7127,0.133704
7128,0.133704
7129,0.133704
7130,0.133704
7131,0.133704
7132,0.133704
7133,0.133704
7134,0.133704
7135,0.133704
7136,0.133704
7137,0.133704
7138,0.133704
7139,0.133704
7140,0.133704
7141,0.133704
7142,0.133704
7143,0.133704
7144,0.133704
7145,0.133704
7146,0.133704
